job_hash,Job Title,Company,Location,Country,Work Mode,Employment Type,Apply URL,ATS,Salary,Status,Description,success
k7ih44y4y2pw,"Sr. Manager, Sales Business Partner",Twilio,"Remote, -, US",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7639506,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Sr. Manager, Sales Business Partner.</p>
<p><strong>About the job</strong></p>
<p>This position is needed to manage and oversee the North America Sales Business Partners, and will directly support the NAMER Regional Sales Leader as the Sales Business Partner.  This player/coach role will combine team management with regional support for sales forecasting, pipeline management, strategic initiatives, and process improvement. Executive presence and communication will be key In this role, as you will be instrumental in ensuring alignment b",
muykoz4ej1v3,"Sr Manager, Solutions Engineering",Twilio,"Remote, -, Singapore",Singapore,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7374339,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Sr Manager, Solutions Engineering.</p>
<p><strong>About the job</strong></p>
<p>Twilio is seeking a technical leader for a team of Solutions Engineers in our Twilio Communications business.</p>
<p>In this role, you will report to the Solutions Engineering Director, APJ. We support some of the largest and fastest growing companies in the world, spanning industries such as marketing, business automation, and customer care. Twilions on the Solutions Engineering team are experts in the CPaaS or CCaaS space and act as key members of our go-",
s0hocd937s53,"Sr. Program Manager, Talent Development",Twilio,"Remote, -, Canada",Canada,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7647978,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Sr. Program Manager, Talent Development</p>
<p><strong>About the job</strong></p>
<p>This position is needed to design and deliver high-impact talent development experiences for Twilions globally, driving skills development and enabling professional excellence. Acting as a strategic thought partner and program lead for flagship development initiatives, you will be a key leader in the evaluation, design, and execution of learning content.</p>
<p> </p>
<p>Reporting to the Senior Director of Talent Development, you will support the contin",
vfks2dn2lv5x,Staff Accountant,Twilio,"Remote, -, Mexico",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7480351,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><span style=&quot;font-size: 12pt;&quot;><strong>See yourself at Twilio</strong></span></p>
<p><span style=&quot;font-size: 12pt;&quot;>Join the team as Twilio’s next Staff Accountant on the US General Ledger Accounting team!</span></p>
<p><span style=&quot;font-size: 12pt;&quot;><strong>About the job</strong></span></p>
<p><span style=&quot;font-size: 12pt;&quot;>Twilio is growing rapidly and seeking a Staff Accountant who will be a key contributor on our US General Ledger Accounting team. This is a dynamic position which requires extreme attention to detail, professional curiosity, and the desire for professio",
oxroarp5gh65,Staff Analytics Engineer,Twilio,"Remote, -, US",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7551660,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Staff Analytics Engineer, R&amp;D.</p>
<p><strong>About the job</strong></p>
<p>This position is needed to advance the consistency &amp; quality of our R&amp;D analytics data layer and accelerate the development velocity of analysts. Our Data Science and Analytics team seeks to empower R&amp;D to make data-backed decisions that accelerate innovation and improve product performance. You will work closely within our team and across Product &amp; Engineering to design and maintain a robust analytics data layer that enables trusted reporti",
gc2qfvaq4fv5,"Staff Engineer, Offensive Security",Twilio,"Remote, -, Ireland",Ireland,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7622285,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as <strong>Staff Engineer, Offensive Security</strong></p>
<p><strong>About the job</strong></p>
<p>The Staff Engineer acts as a Technical Lead. You dont just find bugs; you design complex attack chains that demonstrate systemic risk. You spend as much time writing custom code and researching new bypasses as you do executing tests.</p>
<p><strong>Responsibilities</strong></p>
<p>In this role, you will:</p>
<ul>
<li><strong>Full-Stack Penetration Testing:</strong> Perform manual and automated testing of web applications, APIs, and mobile apps (iOS/Andro",
7dc5l1wucxpf,Staff Machine Learning Engineer (L4),Twilio,"Remote, -, US",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7716287,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as our next Staff Software Engineer in the Enterprise AI Engineering team.</p>
<p><strong>About the job</strong></p>
<p>Twilio is undergoing a major business transformation powered by Enterprise AI, supported by a dedicated engineering team building the foundations for a unified, secure, and scalable operating system across GTM functions (Sales, Support, Operations, etc.) as well as Internal non-GTM functions (Finance, HR, Legal, etc.) Our platform is designed to support a multitude of business functions by deploying intelligent agentic solutions that ",
hx5zpi21vcou,Staff Machine Learning Engineer (L4),Twilio,"Remote, -, India",India,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7520997,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p class=&quot;p1&quot;><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Staff Machine Learning Engineer.</p>
<h4>About the job</h4>
<p>This position is needed to scope, design, and deploy machine learning systems into the real world, the individual will closely partner with Product &amp; Engineering teams to execute the roadmap for Twilio’s AI/ML products and services.</p>
<p>You will understand customers need, build data products that works at a global scale and own end-to-end execution of large scale ML solutions. </p>
<p>To thrive in this role, you must have a deep background in ML ",
hq1yyjq2mnfj,Staff Software Engineer (L4),Twilio,"Remote, -, Canada",Canada,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7714237,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as our next Staff Software Engineer in the Enterprise AI Engineering team.</p>
<p><strong>About the job</strong></p>
<p>Twilio is undergoing a major business transformation powered by Enterprise AI, supported by a dedicated engineering team building the foundations for a unified, secure, and scalable operating system across GTM functions (Sales, Support, Operations, etc.) as well as Internal non-GTM functions (Finance, HR, Legal, etc.) Our platform is designed to support a multitude of business functions by deploying intelligent agentic solutions that ",
n8ffg7alxedn,Staff Software Engineer (L4),Twilio,"Remote, -, Colombia",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7716279,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as our next Staff Software Engineer in the Enterprise AI Engineering team.</p>
<p><strong>About the job</strong></p>
<p>Twilio is undergoing a major business transformation powered by Enterprise AI, supported by a dedicated engineering team building the foundations for a unified, secure, and scalable operating system across GTM functions (Sales, Support, Operations, etc.) as well as Internal non-GTM functions (Finance, HR, Legal, etc.) Our platform is designed to support a multitude of business functions by deploying intelligent agentic solutions that ",
cva9ddwsrxh7,Staff Software Engineer - LLM / AI Agents,Twilio,"Remote, -, US",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7351031,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join us as Staff Software Engineer for Twilio Stytch’s Agent team and help build the future of agent identity. You will be a foundational member of a team pioneering the next generation of authentication, verification, and identity solutions that will empower AI developers and protect users globally.</p>
<p> </p>
<p><strong>About the job</strong></p>
<p>You will help scale Stytch’s core product as we bring Stytch capabilities to Twilio’s full customer base, delivering secure, developer-first identity experiences. You’ll design and lead implementation of systems that",
mm6tu9x82o3h,Strategic Account Executive,Twilio,"Remote, -, Australia",Australia,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7668241,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Strategic Account Executive.</p>
<p><strong>About the job</strong></p>
<p>This position is needed to lead relationships with our largest current Communications platform customers who consume our messaging, voice and email services. You will be directly responsible for protecting and growing Twilio’s communications business across your assigned customers, specifically in NEA. As a Strategic Account Executive, you will drive highly analytical and consultative sales cycles with customers that are running large scale, global, competitively",
aotc9m7vh16e,Strategic Account Executive,Twilio,"Remote, -, Spain",Spain,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7640995,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Strategic Account Executive. </p>
<p><strong>About the job</strong></p>
<p>This position is needed to sell into high value prospects and customers. This person will play a key role in further growing the business across EMEA with a particular focus on Southern Europe. The candidate will be responsible for managing fast growing customers in the region. Focused mainly on Product cross and up-sell and GP growth, as well as sourcing net new opportunities within a set of accounts.</p>
<p><strong>Responsibilities</strong></p>
<p>In this role",
u5ggxtr4k2f3,Strategic Account Executive 4,Twilio,"Remote, -, US",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7579318,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>About the job</strong></p>
<p>This position is needed to lead relationships with our growth and mid-market Communications platform customers who consume our messaging, voice and email services. You will be directly responsible for protecting and growing Twilio’s communications business across your assigned customers. As a Strategic Account Executive, you will drive highly analytical and consultative sales cycles with customers that are running large scale, global, competitively sourced, compliance-heavy, use case-specific businesses. This role is highly cross functional, and your success will depend on b",
1pgo6l1hkh93,Technical Account Manager,Twilio,"Remote, -, Colombia",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7602725,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Technical Account Manager 3.</p>
<p><strong>About the job</strong></p>
<p>This role is essential for providing technical support and serving as the primary point of contact for our Personalized Support Customers. As the designated technical liaison, you will collaborate with customers to troubleshoot and resolve complex technical issues that may have significant and widespread impact.</p>
<p>You should possess a strong curiosity for deep problem-solving, while also being able to step back and consider broader strategic implications. Th",
2erpwtkp97on,Technical Account Manager 3,Twilio,"Remote, -, India",India,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7705170,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as our next Technical Account Manager.</p>
<p><strong>About the job</strong></p>
<p>This position is needed to support Personalized customers in EMEA. Twilio is growing rapidly and seeking a Technical Account Manager to be the designated technical support engineering contact for our strategic customers.</p>
<p>As a designated technical contact you will work with our customers to resolve complex technical problems with potentially very costly and far-reaching consequences. You should have an interest in digging deep as well as be able to zoom out and lo",
